filename	read_id	run_id	channel	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	num_called_template	sequence_length_template	mean_qscore_template	strand_score_template
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1294_ch_1349_strand.fast5	f0d910d2-035a-435f-b64a-f5250e623146	f92717327e20661b488f6bebe7463e7dfa7490be	1349	1771.993	1.7795	1395	True	0.03525	1395	1.74425	1395	1035	9.774	-0.0012
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1241_ch_949_strand.fast5	f74eaa18-80a5-4f73-8ed7-e5da2043bc1a	f92717327e20661b488f6bebe7463e7dfa7490be	949	1706.247	3.66375	2829	True	0.1275	2829	3.53625	2829	2119	10.356	-0.0005
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1280_ch_2706_strand.fast5	001b3738-2609-4542-a7b9-b61c33297528	f92717327e20661b488f6bebe7463e7dfa7490be	2706	1768.9425	1.0645	826	True	0.032	826	1.0325	826	587	11.872	-0.0006
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_815_ch_2381_strand.fast5	05dd4e3b-728b-4107-a064-03f86751e113	f92717327e20661b488f6bebe7463e7dfa7490be	2381	1723.986	4.748	3798	True	0.0	3798	4.748	3798	2655	9.972	-0.0005
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_3036_ch_1606_strand.fast5	16515038-e22a-42d6-8956-e5f3680c2c70	f92717327e20661b488f6bebe7463e7dfa7490be	1606	1709.03475	2.758	1790	False	0.52025	1790	2.23775	1790	20	3.668	-0.001
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_977_ch_2447_strand.fast5	19a2fc91-1cfd-4758-b196-dc787f7f10a6	f92717327e20661b488f6bebe7463e7dfa7490be	2447	1741.804	6.083	4816	True	0.0625	4816	6.0205	4816	3442	13.296	-0.0004
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1207_ch_2453_strand.fast5	1ffda1ee-bc27-48d7-903c-5731cdbdbd3a	f92717327e20661b488f6bebe7463e7dfa7490be	2453	1693.36625	1.137	909	True	0.0	909	1.137	909	567	9.729	-0.0023
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1450_ch_126_strand.fast5	2461ba24-3234-4b5b-8e7b-62e7b5e8574f	f92717327e20661b488f6bebe7463e7dfa7490be	126	1710.279	45.36575	36225	True	0.0845	36225	45.28125	36225	26289	9.49	-0.0002
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_853_ch_2693_strand.fast5	2c488a5f-d86a-4b4a-a88f-38b9373b46e9	f92717327e20661b488f6bebe7463e7dfa7490be	2693	1744.7225	3.701	2876	True	0.10525	2876	3.59575	2876	2060	12.174	-0.0003
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1274_ch_271_strand.fast5	3c7cdf14-016e-459a-acec-4be54f9cbe7e	f92717327e20661b488f6bebe7463e7dfa7490be	271	1767.9135	1.247	946	True	0.06375	946	1.18325	946	721	12.26	-0.0006
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_978_ch_2831_strand.fast5	448d6ac9-d878-4ef0-b6ff-ef276c54ba59	f92717327e20661b488f6bebe7463e7dfa7490be	2831	1733.3735	3.5175	2804	True	0.01175	2804	3.50575	2804	1936	14.178	-0.0008
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1035_ch_793_strand.fast5	49033552-b83b-452c-83d9-e57a9892c664	f92717327e20661b488f6bebe7463e7dfa7490be	793	1739.166	1.2295	957	True	0.03325	957	1.19625	957	758	10.334	-0.0023
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_2713_ch_1530_strand.fast5	51bcbf59-ce44-4eb4-9583-be6de7acab7b	f92717327e20661b488f6bebe7463e7dfa7490be	1530	1735.746	1.71925	1314	True	0.07575	1314	1.6435	1314	1012	9.617	-0.0007
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_958_ch_2226_strand.fast5	53d7dea4-ffce-4c76-bc40-113094c29081	f92717327e20661b488f6bebe7463e7dfa7490be	2226	1742.2665	3.257	2525	True	0.1005	2525	3.1565	2525	1933	9.537	-0.0003
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_940_ch_168_strand.fast5	5d871562-fdab-42a7-936a-e073c64e1318	f92717327e20661b488f6bebe7463e7dfa7490be	168	1703.70025	1.18575	937	True	0.01425	937	1.1715	937	617	11.009	-0.0004
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_981_ch_2126_strand.fast5	6502f1a3-0e96-4add-b6c4-645998585538	f92717327e20661b488f6bebe7463e7dfa7490be	2126	1696.586	1.1455	875	True	0.05175	875	1.09375	875	612	9.258	-0.0027
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_827_ch_2078_strand.fast5	6e2a8c09-c7e5-4404-ab29-d9d127deebab	f92717327e20661b488f6bebe7463e7dfa7490be	2078	1700.158	4.7135	3763	True	0.00925	3763	4.70425	3763	2830	12.908	-0.0004
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_853_ch_2379_strand.fast5	7f6fc09b-fe98-4e09-990b-760674770ed6	f92717327e20661b488f6bebe7463e7dfa7490be	2379	1753.4125	5.327	4159	False	0.12725	4159	5.19975	4159	36	3.706	-0.0003
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_813_ch_1448_strand.fast5	887d1e0f-ecc9-4b18-9c2c-aa129c224aa1	f92717327e20661b488f6bebe7463e7dfa7490be	1448	1743.1165	3.209	2514	True	0.066	2514	3.143	2514	1876	10.331	-0.0005
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1060_ch_1273_strand.fast5	8a69473c-7456-41dc-950e-0d1d88b7d1ca	f92717327e20661b488f6bebe7463e7dfa7490be	1273	1726.2095	21.806	17422	False	0.0275	17422	21.7785	17422	2478	6.248	-0.0002
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_858_ch_1727_strand.fast5	a723709f-d36c-4d3f-b2fc-cde1353393b2	f92717327e20661b488f6bebe7463e7dfa7490be	1727	1702.86575	2.0185	1597	True	0.022	1597	1.9965	1597	889	11.805	-0.001
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1253_ch_611_strand.fast5	a7971888-474b-4a5d-8bac-c4d8faae0940	f92717327e20661b488f6bebe7463e7dfa7490be	611	1755.004	3.131	2319	True	0.23125	2319	2.89975	2319	1750	10.55	-0.0009
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1065_ch_740_strand.fast5	af36e834-8fff-459a-979f-2d3c782ceb54	f92717327e20661b488f6bebe7463e7dfa7490be	740	1696.88575	12.32325	9722	False	0.17025	9722	12.153	9722	2521	6.243	-0.0003
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1768_ch_139_strand.fast5	bf18b126-7637-4c82-b44f-08835752d603	f92717327e20661b488f6bebe7463e7dfa7490be	139	1725.9435	4.5095	3531	True	0.09475	3531	4.41475	3531	2339	9.313	-0.0006
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1295_ch_2469_strand.fast5	c2cc4ebd-ab5e-4780-a317-36cf246af6b7	f92717327e20661b488f6bebe7463e7dfa7490be	2469	1743.65375	1.5965	1163	True	0.142	1163	1.4545	1163	813	9.021	-0.0016
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1671_ch_1898_strand.fast5	c57f4f5c-3ec2-4648-92c2-c575782143ba	f92717327e20661b488f6bebe7463e7dfa7490be	1898	1736.32275	2.77025	2180	True	0.04425	2180	2.726	2180	1284	11.102	-0.0007
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1342_ch_862_strand.fast5	d272196a-64bb-4fe0-8c92-e47a60edbdb9	f92717327e20661b488f6bebe7463e7dfa7490be	862	1719.11125	22.0305	17524	True	0.1255	17524	21.905	17524	12953	13.09	-0.0002
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_624_ch_1469_strand.fast5	d2917509-6025-425a-80ea-ee88cb54c65e	f92717327e20661b488f6bebe7463e7dfa7490be	1469	1729.849	5.484	4383	False	0.005	4383	5.479	4383	151	3.551	-0.0006
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_822_ch_1902_strand.fast5	d56eb1c8-19cc-4afc-a02a-b5e60dbdc87a	f92717327e20661b488f6bebe7463e7dfa7490be	1902	1727.6325	19.74675	15768	True	0.03575	15768	19.711	15768	12018	12.867	-0.0002
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_898_ch_1714_strand.fast5	e6fb3fc5-723f-473e-adcd-8c91fc10ab3e	f92717327e20661b488f6bebe7463e7dfa7490be	1714	1737.73375	10.71775	7889	False	0.8565	7889	9.86125	7889	142	4.648	-0.0001
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_818_ch_1117_strand.fast5	f85c3a75-82ad-49ad-8b42-1754d6c22215	f92717327e20661b488f6bebe7463e7dfa7490be	1117	1698.50475	13.2745	10619	False	0.0	10619	13.2745	10619	262	4.519	-0.0004
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1205_ch_2713_strand.fast5	feed6431-1102-479f-914a-caad15c68ac4	f92717327e20661b488f6bebe7463e7dfa7490be	2713	1701.2575	13.29775	9963	False	0.84325	9963	12.4545	9963	346	5.785	-0.0001
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_978_ch_2398_strand.fast5	06af60be-0994-49fc-8feb-6bee4bff5c04	f92717327e20661b488f6bebe7463e7dfa7490be	2398	1730.60675	2.20925	1767	True	0.0	1767	2.20925	1767	1161	10.052	-0.0005
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1487_ch_325_strand.fast5	13e93c4e-f359-44b2-bffb-ae83a6981eca	f92717327e20661b488f6bebe7463e7dfa7490be	325	1694.82625	2.05125	1641	True	0.0	1641	2.05125	1641	1230	10.331	-0.001
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_842_ch_1118_strand.fast5	196210bd-3aa2-46a5-9fd9-b3340780eae4	f92717327e20661b488f6bebe7463e7dfa7490be	1118	1706.3325	1.69175	1317	True	0.0455	1317	1.64625	1317	1005	10.904	-0.0021
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1012_ch_1193_strand.fast5	1b915ac0-4315-4466-afa2-3ba2b9e0e746	f92717327e20661b488f6bebe7463e7dfa7490be	1193	1696.20525	1.73475	1348	True	0.0495	1348	1.68525	1348	963	10.397	-0.0009
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1511_ch_325_strand.fast5	249ef888-85e7-4afe-b628-94dee34ddaa8	f92717327e20661b488f6bebe7463e7dfa7490be	325	1754.21475	1.5725	1240	True	0.02175	1240	1.55075	1240	918	9.669	-0.0005
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1610_ch_1870_strand.fast5	2cf1d8c6-2af2-43fb-b484-8917e439e485	f92717327e20661b488f6bebe7463e7dfa7490be	1870	1762.05825	2.514	2000	False	0.01375	2000	2.50025	2000	143	4.212	-0.0006
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1331_ch_2208_strand.fast5	2e24cb0b-d5e3-4df5-8a94-eec7e16f5a4f	f92717327e20661b488f6bebe7463e7dfa7490be	2208	1745.6455	1.2195	906	True	0.086	906	1.1335	906	689	10.294	-0.0014
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1099_ch_2189_strand.fast5	42c915ab-2aec-4f1a-b2cc-7fdd21520895	f92717327e20661b488f6bebe7463e7dfa7490be	2189	1680.35875	23.6795	16576	False	2.959	16576	20.7205	16576	713	3.927	-0.0002
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_948_ch_1424_strand.fast5	4a5169a2-748a-4f62-ac26-1b76243390d8	f92717327e20661b488f6bebe7463e7dfa7490be	1424	1767.93375	1.03175	802	True	0.02925	802	1.0025	802	602	11.614	-0.0021
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1056_ch_1955_strand.fast5	4d992a21-5d52-4020-9ddc-d48506bfc81e	f92717327e20661b488f6bebe7463e7dfa7490be	1955	1723.8345	1.132	765	True	0.17525	765	0.95675	765	527	10.234	-0.0022
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1150_ch_855_strand.fast5	64c80fba-10e3-4bb7-b9d0-bec12e49a138	f92717327e20661b488f6bebe7463e7dfa7490be	855	1725.977	2.6815	2091	True	0.06725	2091	2.61425	2091	1443	8.423	-0.0009
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_3285_ch_567_strand.fast5	80d4002d-100c-416b-9010-c220b929b91d	f92717327e20661b488f6bebe7463e7dfa7490be	567	1740.337	15.868	12215	False	0.59875	12215	15.26925	12215	50	5.211	-0.0003
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1025_ch_1258_strand.fast5	92155f09-cd88-4e99-acef-cd0331a55b24	f92717327e20661b488f6bebe7463e7dfa7490be	1258	1710.9325	2.383	1830	True	0.0945	1830	2.2885	1830	1418	14.295	-0.0009
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_902_ch_815_strand.fast5	93f907f8-3664-4e34-87d4-4f997ad4385a	f92717327e20661b488f6bebe7463e7dfa7490be	815	1697.96775	1.3855	1086	True	0.02725	1086	1.35825	1086	811	10.161	-0.0016
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_4196_ch_2394_strand.fast5	941f3523-c774-4c0d-9652-aaebe04babf1	f92717327e20661b488f6bebe7463e7dfa7490be	2394	1715.67	1.14925	903	True	0.02025	903	1.129	903	674	10.394	-0.0017
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_805_ch_1330_strand.fast5	98afaa71-9277-4606-b7d9-61bf78c72c6e	f92717327e20661b488f6bebe7463e7dfa7490be	1330	1754.99925	1.36575	983	True	0.136	983	1.22975	983	663	12.678	-0.0017
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_705_ch_1522_strand.fast5	9e95eced-d885-4a82-a5f5-e36b91133ee8	f92717327e20661b488f6bebe7463e7dfa7490be	1522	1737.72625	5.4575	3543	False	1.028	3543	4.4295	3543	70	3.736	-0.0005
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1084_ch_546_strand.fast5	a1608954-a886-492d-950e-953bcd8ebc01	f92717327e20661b488f6bebe7463e7dfa7490be	546	1727.24275	8.0655	6452	False	0.0	6452	8.0655	6452	208	4.122	-0.0002
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1200_ch_1580_strand.fast5	aec2f14f-f1c7-40c8-be1f-29595cecbe4b	f92717327e20661b488f6bebe7463e7dfa7490be	1580	1754.035	1.15825	905	True	0.0265	905	1.13175	905	572	12.87	-0.0022
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1444_ch_2414_strand.fast5	b608e1a6-148e-4218-bb51-afc851be94e1	f92717327e20661b488f6bebe7463e7dfa7490be	2414	1770.26725	1.3785	1102	False	0.0	1102	1.3785	1102	592	5.876	-0.001
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1315_ch_1704_strand.fast5	c83f106f-f43b-47c4-951a-3ef570f072cc	f92717327e20661b488f6bebe7463e7dfa7490be	1704	1751.16575	6.8205	5340	False	0.145	5340	6.6755	5340	598	4.865	-0.0005
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1410_ch_470_strand.fast5	ce043141-3fdd-4f99-b101-2a71f0cad3ae	f92717327e20661b488f6bebe7463e7dfa7490be	470	1693.52525	3.32125	2583	True	0.09225	2583	3.229	2583	1880	12.806	-0.0008
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1424_ch_2124_strand.fast5	dd92f8ef-09d0-4609-bc0a-f17a49be426f	f92717327e20661b488f6bebe7463e7dfa7490be	2124	1727.25575	2.3895	1911	False	0.0	1911	2.3895	1911	78	3.936	-0.0005
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_941_ch_297_strand.fast5	f1f5681a-0c96-40a0-8304-3226996c9c0d	f92717327e20661b488f6bebe7463e7dfa7490be	297	1715.0045	2.257	1563	True	0.3025	1563	1.9545	1563	1199	10.791	-0.001
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_2067_ch_2677_strand.fast5	fad6e1d6-63d0-45ee-b168-cbd38affefc3	f92717327e20661b488f6bebe7463e7dfa7490be	2677	1704.80825	2.889	2311	True	0.0	2311	2.889	2311	1590	9.684	-0.0008
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_817_ch_651_strand.fast5	00bfeeb5-aae4-4094-8b1d-8d88d73e6d17	f92717327e20661b488f6bebe7463e7dfa7490be	651	1703.7975	1.46925	1135	True	0.05025	1135	1.419	1135	815	10.677	-0.0019
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_760_ch_2430_strand.fast5	0e261ef7-8e50-4b3c-a53d-3637a535f769	f92717327e20661b488f6bebe7463e7dfa7490be	2430	1689.14225	6.042	4637	True	0.24475	4637	5.79725	4637	3473	12.624	-0.0004
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1015_ch_2018_strand.fast5	1fd9885e-195d-44b7-b686-38243183778d	f92717327e20661b488f6bebe7463e7dfa7490be	2018	1750.80875	1.1545	909	True	0.01775	909	1.13675	909	658	10.404	-0.0018
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_974_ch_1328_strand.fast5	2acaaba8-0b06-4777-8ecb-b26d63ddf1f6	f92717327e20661b488f6bebe7463e7dfa7490be	1328	1694.94	3.807	3038	False	0.00875	3038	3.79825	3038	263	4.756	-0.0007
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1113_ch_386_strand.fast5	2ce0c31c-d6d1-4b66-8814-c434a599425a	f92717327e20661b488f6bebe7463e7dfa7490be	386	1733.7615	3.657	2868	True	0.07125	2868	3.58575	2868	2006	11.79	-0.0005
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_859_ch_834_strand.fast5	328555b7-134a-4669-9c19-40f7de808cb0	f92717327e20661b488f6bebe7463e7dfa7490be	834	1744.5855	1.67725	1341	True	0.0	1341	1.67725	1341	789	10.033	-0.0016
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1039_ch_2934_strand.fast5	381cb41c-ea65-4db7-b5d5-3ec60b3331de	f92717327e20661b488f6bebe7463e7dfa7490be	2934	1758.55725	5.342	4273	False	0.0	4273	5.342	4273	117	4.495	-0.0006
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1076_ch_612_strand.fast5	43191414-9e01-43b2-81e2-24dd71b705bd	f92717327e20661b488f6bebe7463e7dfa7490be	612	1758.4945	7.9205	6336	False	0.0	6336	7.9205	6336	27	3.368	-0.0005
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1296_ch_1443_strand.fast5	47663477-668c-4eed-9da2-687728c256d6	f92717327e20661b488f6bebe7463e7dfa7490be	1443	1743.389	3.2865	2608	True	0.0255	2608	3.261	2608	1985	13.066	-0.0001
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1753_ch_1357_strand.fast5	56f8cd2e-9e79-4915-92ae-5b790aef8d81	f92717327e20661b488f6bebe7463e7dfa7490be	1357	1754.161	1.449	1093	True	0.082	1093	1.367	1093	804	9.312	-0.002
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_912_ch_1570_strand.fast5	774a8a3b-1af5-4dbc-8bad-6e8b26258488	f92717327e20661b488f6bebe7463e7dfa7490be	1570	1755.45925	5.70225	4456	True	0.13175	4456	5.5705	4456	3249	12.776	-0.0005
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_3574_ch_1321_strand.fast5	898f4ca2-6ad1-451d-a51b-f33ea0daa02b	f92717327e20661b488f6bebe7463e7dfa7490be	1321	1751.24725	6.4245	5060	True	0.099	5060	6.3255	5060	3846	13.404	-0.0002
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_24789_ch_864_strand.fast5	9570210d-b3da-4812-842d-76d9de31cd31	f92717327e20661b488f6bebe7463e7dfa7490be	864	1732.67	9.73875	7791	True	0.0	7791	9.73875	7791	5423	8.98	-0.0001
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_936_ch_379_strand.fast5	97d4017b-4e86-46ca-9d94-88e45ea32eff	f92717327e20661b488f6bebe7463e7dfa7490be	379	1741.12425	2.41675	1839	True	0.11775	1839	2.299	1839	1336	12.281	-0.0007
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_818_ch_1066_strand.fast5	aa40ce84-943c-4635-8ce7-826cf2e9e0f7	f92717327e20661b488f6bebe7463e7dfa7490be	1066	1697.03575	1.543	1214	True	0.025	1214	1.518	1214	709	11.259	-0.0016
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1330_ch_188_strand.fast5	b0f01551-0fa8-4d5d-83d4-07c4db088961	f92717327e20661b488f6bebe7463e7dfa7490be	188	1700.70375	1.78	1394	True	0.03675	1394	1.74325	1394	1049	12.286	-0.0017
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_900_ch_2478_strand.fast5	be78f8c7-512e-4cf5-98ac-64745b271c03	f92717327e20661b488f6bebe7463e7dfa7490be	2478	1726.65125	2.63175	2105	True	0.0	2105	2.63175	2105	1438	10.853	-0.0011
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1051_ch_1844_strand.fast5	d0210ca3-3dc7-4b4c-bd1d-ad8ed2957038	f92717327e20661b488f6bebe7463e7dfa7490be	1844	1714.03375	2.24525	1768	True	0.0345	1768	2.21075	1768	1330	9.793	-0.0007
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_829_ch_350_strand.fast5	dc306e08-48a7-4032-b5d0-248e999820f1	f92717327e20661b488f6bebe7463e7dfa7490be	350	1698.49275	3.8455	3038	True	0.04775	3038	3.79775	3038	2298	9.872	-0.0007
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_906_ch_1502_strand.fast5	f13a0e8f-46e1-4b97-86d9-292dc7155938	f92717327e20661b488f6bebe7463e7dfa7490be	1502	1755.34575	4.60325	3627	True	0.06875	3627	4.5345	3627	2737	12.3	-0.0005
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_654_ch_629_strand.fast5	f1c8a535-e0bb-4365-9249-a3a40e002573	f92717327e20661b488f6bebe7463e7dfa7490be	629	1704.45275	1.281	952	True	0.09025	952	1.19075	952	692	7.674	-0.0013
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1098_ch_1790_strand.fast5	f51d6f0f-df8a-4958-841d-3de7a1e72bc7	f92717327e20661b488f6bebe7463e7dfa7490be	1790	1732.47125	2.60325	2060	True	0.02725	2060	2.576	2060	1456	10.172	-0.0009
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1001_ch_1049_strand.fast5	f9d44528-2ea8-4ce7-9f95-5ca2df634f74	f92717327e20661b488f6bebe7463e7dfa7490be	1049	1698.503	5.56525	4452	False	0.0	4452	5.56525	4452	184	4.593	-0.0003
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_813_ch_2381_strand.fast5	14818ff7-1e79-4335-bc3e-4aef6652ee18	f92717327e20661b488f6bebe7463e7dfa7490be	2381	1718.38725	5.3235	4220	True	0.048	4220	5.2755	4220	3561	9.941	-0.0001
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1210_ch_1756_strand.fast5	1948f7b7-9870-4b81-b399-e94dbd1b68f5	f92717327e20661b488f6bebe7463e7dfa7490be	1756	1745.5065	2.44875	1959	False	0.0	1959	2.44875	1959	111	3.623	-0.0007
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1042_ch_1726_strand.fast5	1a7de1dc-917d-4526-97dd-f11623f11402	f92717327e20661b488f6bebe7463e7dfa7490be	1726	1711.48075	1.35325	805	True	0.34625	805	1.007	805	561	8.776	-0.002
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1097_ch_280_strand.fast5	2b7c98b9-f83c-4117-bbba-ae8807771adb	f92717327e20661b488f6bebe7463e7dfa7490be	280	1708.3305	7.08575	5574	True	0.118	5574	6.96775	5574	4120	9.632	-0.0003
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1227_ch_2706_strand.fast5	448fa38c-dfcd-4473-bec2-254a1901c09f	f92717327e20661b488f6bebe7463e7dfa7490be	2706	1708.74125	1.10825	767	True	0.149	767	0.95925	767	537	10.613	-0.0011
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1080_ch_2686_strand.fast5	62793378-80ac-446f-97c7-4683d830a0cb	f92717327e20661b488f6bebe7463e7dfa7490be	2686	1695.81425	17.9615	14369	True	0.0	14369	17.9615	14369	10477	11.637	-0.0002
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1727_ch_57_strand.fast5	69f475ce-b8a8-4a94-908d-0e2e95f5f1dc	f92717327e20661b488f6bebe7463e7dfa7490be	57	1711.663	10.55675	8425	True	0.025	8425	10.53175	8425	2382	7.178	-0.0003
p_101_20171013_0004A30B001B26CE_PH_p_101_0_sequencing_run_d6869_67207_read_1100_ch_1668_strand.fast5	6f6a5a0a-d936-4560-b4a1-9a841384625d	f92717327e20661b488f6bebe7463e7dfa7490be	1668	1754.6995	1.3025	1022	True	0.02475	1022	1.27775	1022	757	11.086	-0.0026
